Cu_Si_8_11_19

08.11.2019 11:56
Sekunden	Kelvin	Ohm	Ohm	Ohm
Zeit	Temperatur	R_Probe_1	R_Thermometer	R_Probe_2
2.834072E+3	2.407505E+2	2.300370E+0	9.164020E+1	2.355000E+2
2.835072E+3	2.407656E+2	2.300670E+0	9.164680E+1	2.362000E+2
2.836072E+3	2.407970E+2	2.300990E+0	9.166050E+1	2.360000E+2
2.837073E+3	2.408206E+2	2.301470E+0	9.167080E+1	2.361000E+2
2.838072E+3	2.408622E+2	2.301920E+0	9.168900E+1	2.362000E+2
2.839072E+3	2.408798E+2	2.302210E+0	9.169670E+1	2.357000E+2
2.840072E+3	2.409142E+2	2.302570E+0	9.171170E+1	2.362000E+2
2.841072E+3	2.409499E+2	2.302840E+0	9.172730E+1	2.377000E+2
2.842072E+3	2.409805E+2	2.303240E+0	9.174070E+1	2.374000E+2
2.843072E+3	2.410174E+2	2.303570E+0	9.175680E+1	2.377000E+2
2.844072E+3	2.410302E+2	2.303930E+0	9.176240E+1	2.373000E+2
2.845072E+3	2.410689E+2	2.304300E+0	9.177930E+1	2.375000E+2
2.846072E+3	2.410959E+2	2.304720E+0	9.179110E+1	2.380000E+2
2.847072E+3	2.411268E+2	2.304950E+0	9.180460E+1	2.378000E+2
2.848072E+3	2.411478E+2	2.305330E+0	9.181380E+1	2.377000E+2
2.849072E+3	2.411836E+2	2.305750E+0	9.182940E+1	2.376000E+2
2.850072E+3	2.412094E+2	2.306290E+0	9.184070E+1	2.381000E+2
2.851071E+3	2.412495E+2	2.306620E+0	9.185820E+1	2.377000E+2
2.852072E+3	2.412776E+2	2.307080E+0	9.187050E+1	2.382000E+2
2.853072E+3	2.413129E+2	2.307380E+0	9.188590E+1	2.375000E+2
2.854072E+3	2.413385E+2	2.307810E+0	9.189710E+1	2.369000E+2
2.855072E+3	2.413586E+2	2.308040E+0	9.190590E+1	2.362000E+2
2.856072E+3	2.413916E+2	2.308340E+0	9.192030E+1	2.364000E+2
2.857072E+3	2.414266E+2	2.308920E+0	9.193560E+1	2.377000E+2
2.858072E+3	2.414561E+2	2.309090E+0	9.194850E+1	2.384000E+2
2.859071E+3	2.414754E+2	2.309550E+0	9.195690E+1	2.383000E+2
2.860072E+3	2.415170E+2	2.309820E+0	9.197510E+1	2.387000E+2
2.861072E+3	2.415417E+2	2.310130E+0	9.198590E+1	2.385000E+2
2.862072E+3	2.415797E+2	2.310550E+0	9.200250E+1	2.388000E+2
2.863072E+3	2.416095E+2	2.310910E+0	9.201550E+1	2.381000E+2
2.864072E+3	2.416239E+2	2.311190E+0	9.202180E+1	2.382000E+2
2.865071E+3	2.416530E+2	2.311470E+0	9.203450E+1	2.390000E+2
2.866072E+3	2.416914E+2	2.311900E+0	9.205130E+1	2.394000E+2
2.867071E+3	2.417109E+2	2.312340E+0	9.205980E+1	2.389000E+2
2.868072E+3	2.417514E+2	2.312850E+0	9.207750E+1	2.385000E+2
2.869072E+3	2.417846E+2	2.312940E+0	9.209200E+1	2.390000E+2
2.870072E+3	2.418125E+2	2.313570E+0	9.210420E+1	2.392000E+2
2.871072E+3	2.418368E+2	2.313690E+0	9.211480E+1	2.383000E+2
2.872072E+3	2.418663E+2	2.314060E+0	9.212770E+1	2.387000E+2
2.873072E+3	2.418961E+2	2.314370E+0	9.214070E+1	2.388000E+2
2.874071E+3	2.419249E+2	2.314900E+0	9.215330E+1	2.391000E+2
2.875071E+3	2.419514E+2	2.315170E+0	9.216490E+1	2.393000E+2
2.876071E+3	2.419826E+2	2.315530E+0	9.217850E+1	2.401000E+2
2.877071E+3	2.420196E+2	2.315930E+0	9.219470E+1	2.402000E+2
2.878071E+3	2.420425E+2	2.316310E+0	9.220470E+1	2.394000E+2
2.879071E+3	2.420833E+2	2.316710E+0	9.222250E+1	2.397000E+2
2.880071E+3	2.421036E+2	2.317100E+0	9.223140E+1	2.392000E+2
2.881071E+3	2.421366E+2	2.317340E+0	9.224580E+1	2.392000E+2
2.882071E+3	2.421609E+2	2.317580E+0	9.225640E+1	2.397000E+2
2.883071E+3	2.421801E+2	2.317950E+0	9.226480E+1	2.400000E+2
2.884071E+3	2.422140E+2	2.318440E+0	9.227960E+1	2.397000E+2
2.885072E+3	2.422490E+2	2.318700E+0	9.229490E+1	2.399000E+2
2.886072E+3	2.422739E+2	2.319110E+0	9.230580E+1	2.394000E+2
2.887072E+3	2.423195E+2	2.319500E+0	9.232570E+1	2.397000E+2
2.888072E+3	2.423385E+2	2.319950E+0	9.233400E+1	2.405000E+2
2.889072E+3	2.423717E+2	2.320310E+0	9.234850E+1	2.395000E+2
2.890072E+3	2.423893E+2	2.320620E+0	9.235620E+1	2.389000E+2
2.891072E+3	2.424142E+2	2.321150E+0	9.236710E+1	2.386000E+2
2.892072E+3	2.424552E+2	2.321340E+0	9.238500E+1	2.378000E+2
2.893072E+3	2.424641E+2	2.321800E+0	9.238890E+1	2.386000E+2
2.894072E+3	2.425094E+2	2.322010E+0	9.240870E+1	2.395000E+2
2.895072E+3	2.425328E+2	2.322420E+0	9.241890E+1	2.388000E+2
2.896072E+3	2.425555E+2	2.322730E+0	9.242880E+1	2.387000E+2
2.897072E+3	2.425852E+2	2.323190E+0	9.244180E+1	2.389000E+2
2.898072E+3	2.426276E+2	2.323680E+0	9.246030E+1	2.394000E+2
2.899072E+3	2.426557E+2	2.323780E+0	9.247260E+1	2.391000E+2
2.900072E+3	2.426834E+2	2.324190E+0	9.248470E+1	2.389000E+2
2.901072E+3	2.427086E+2	2.324540E+0	9.249570E+1	2.391000E+2
2.902072E+3	2.427418E+2	2.325010E+0	9.251020E+1	2.397000E+2
2.903072E+3	2.427546E+2	2.325310E+0	9.251580E+1	2.398000E+2
2.904072E+3	2.427852E+2	2.325660E+0	9.252920E+1	2.404000E+2
2.905072E+3	2.428200E+2	2.325980E+0	9.254440E+1	2.405000E+2
2.906072E+3	2.428528E+2	2.326490E+0	9.255870E+1	2.408000E+2
2.907072E+3	2.428786E+2	2.326890E+0	9.257000E+1	2.406000E+2
2.908072E+3	2.429150E+2	2.327020E+0	9.258590E+1	2.402000E+2
2.909072E+3	2.429450E+2	2.327510E+0	9.259900E+1	2.406000E+2
2.910072E+3	2.429663E+2	2.327670E+0	9.260830E+1	2.402000E+2
2.911072E+3	2.429956E+2	2.328100E+0	9.262110E+1	2.413000E+2
2.912072E+3	2.430265E+2	2.328510E+0	9.263460E+1	2.409000E+2
2.913072E+3	2.430562E+2	2.328640E+0	9.264760E+1	2.400000E+2
2.914072E+3	2.430906E+2	2.329030E+0	9.266260E+1	2.403000E+2
2.915072E+3	2.430993E+2	2.329490E+0	9.266640E+1	2.405000E+2
2.916071E+3	2.431389E+2	2.329770E+0	9.268370E+1	2.412000E+2
2.917071E+3	2.431817E+2	2.330130E+0	9.270240E+1	2.409000E+2
2.918071E+3	2.432110E+2	2.330550E+0	9.271520E+1	2.406000E+2
2.919072E+3	2.432265E+2	2.330970E+0	9.272200E+1	2.418000E+2
2.920072E+3	2.432561E+2	2.331270E+0	9.273490E+1	2.414000E+2
2.921071E+3	2.432853E+2	2.331610E+0	9.274770E+1	2.405000E+2
2.922071E+3	2.433066E+2	2.332150E+0	9.275700E+1	2.399000E+2
2.923071E+3	2.433426E+2	2.332510E+0	9.277270E+1	2.398000E+2
2.924072E+3	2.433707E+2	2.332800E+0	9.278500E+1	2.403000E+2
2.925071E+3	2.433927E+2	2.333150E+0	9.279460E+1	2.399000E+2
2.926072E+3	2.434348E+2	2.333700E+0	9.281300E+1	2.402000E+2
2.927072E+3	2.434428E+2	2.333820E+0	9.281650E+1	2.413000E+2
2.928072E+3	2.434760E+2	2.334210E+0	9.283100E+1	2.413000E+2
2.929072E+3	2.435211E+2	2.334520E+0	9.285070E+1	2.425000E+2
2.930072E+3	2.435385E+2	2.334770E+0	9.285830E+1	2.414000E+2
2.931072E+3	2.435744E+2	2.335240E+0	9.287400E+1	2.423000E+2
2.932073E+3	2.436023E+2	2.335480E+0	9.288620E+1	2.426000E+2
2.933072E+3	2.436401E+2	2.335880E+0	9.290270E+1	2.425000E+2
2.934072E+3	2.436701E+2	2.336110E+0	9.291580E+1	2.419000E+2
2.935072E+3	2.436859E+2	2.336640E+0	9.292270E+1	2.420000E+2
2.936072E+3	2.437140E+2	2.336880E+0	9.293500E+1	2.431000E+2
2.937072E+3	2.437445E+2	2.337200E+0	9.294830E+1	2.427000E+2
2.938072E+3	2.437747E+2	2.337740E+0	9.296150E+1	2.417000E+2
2.939072E+3	2.437871E+2	2.337890E+0	9.296690E+1	2.416000E+2
2.940072E+3	2.438218E+2	2.338260E+0	9.298210E+1	2.417000E+2
2.941073E+3	2.438521E+2	2.338600E+0	9.299530E+1	2.413000E+2
2.942072E+3	2.438811E+2	2.338860E+0	9.300800E+1	2.423000E+2
2.943072E+3	2.439136E+2	2.339150E+0	9.302220E+1	2.425000E+2
2.944072E+3	2.439502E+2	2.339520E+0	9.303820E+1	2.427000E+2
2.945072E+3	2.439697E+2	2.339990E+0	9.304670E+1	2.421000E+2
2.946072E+3	2.440029E+2	2.340410E+0	9.306120E+1	2.421000E+2
2.947072E+3	2.440267E+2	2.340780E+0	9.307160E+1	2.416000E+2
2.948072E+3	2.440484E+2	2.341190E+0	9.308110E+1	2.420000E+2
2.949072E+3	2.440793E+2	2.341510E+0	9.309460E+1	2.421000E+2
2.950072E+3	2.441075E+2	2.341920E+0	9.310690E+1	2.420000E+2
2.951072E+3	2.441370E+2	2.342170E+0	9.311980E+1	2.423000E+2
2.952072E+3	2.441530E+2	2.342410E+0	9.312680E+1	2.422000E+2
2.953072E+3	2.441862E+2	2.342980E+0	9.314130E+1	2.418000E+2
2.954072E+3	2.442164E+2	2.343130E+0	9.315450E+1	2.418000E+2
2.955072E+3	2.442631E+2	2.343580E+0	9.317490E+1	2.416000E+2
2.956072E+3	2.442883E+2	2.343840E+0	9.318590E+1	2.409000E+2
2.957072E+3	2.443029E+2	2.344200E+0	9.319230E+1	2.414000E+2
2.958072E+3	2.443302E+2	2.344610E+0	9.320420E+1	2.424000E+2
2.959072E+3	2.443597E+2	2.344910E+0	9.321710E+1	2.421000E+2
2.960072E+3	2.443798E+2	2.345260E+0	9.322590E+1	2.412000E+2
2.961071E+3	2.444126E+2	2.345450E+0	9.324020E+1	2.414000E+2
2.962071E+3	2.444476E+2	2.345900E+0	9.325550E+1	2.413000E+2
2.963072E+3	2.444725E+2	2.346190E+0	9.326640E+1	2.410000E+2
2.964072E+3	2.444957E+2	2.346810E+0	9.327650E+1	2.412000E+2
2.965072E+3	2.445250E+2	2.346910E+0	9.328930E+1	2.418000E+2
2.966071E+3	2.445492E+2	2.347250E+0	9.329990E+1	2.417000E+2
2.967071E+3	2.445938E+2	2.347580E+0	9.331940E+1	2.419000E+2
2.968072E+3	2.446103E+2	2.348120E+0	9.332660E+1	2.422000E+2
2.969072E+3	2.446321E+2	2.348240E+0	9.333610E+1	2.422000E+2
2.970071E+3	2.446540E+2	2.348700E+0	9.334570E+1	2.423000E+2
2.971072E+3	2.446833E+2	2.348900E+0	9.335850E+1	2.434000E+2
2.972071E+3	2.447161E+2	2.349400E+0	9.337280E+1	2.423000E+2
2.973071E+3	2.447548E+2	2.349790E+0	9.338970E+1	2.427000E+2
2.974071E+3	2.447747E+2	2.350130E+0	9.339840E+1	2.430000E+2
2.975071E+3	2.447992E+2	2.350370E+0	9.340910E+1	2.430000E+2
2.976071E+3	2.448401E+2	2.350950E+0	9.342700E+1	2.431000E+2
2.977071E+3	2.448536E+2	2.351140E+0	9.343290E+1	2.438000E+2
2.978071E+3	2.448909E+2	2.351430E+0	9.344920E+1	2.436000E+2
2.979072E+3	2.449131E+2	2.351720E+0	9.345890E+1	2.425000E+2
2.980071E+3	2.449324E+2	2.352020E+0	9.346730E+1	2.422000E+2
2.981071E+3	2.449504E+2	2.352470E+0	9.347520E+1	2.420000E+2
2.982071E+3	2.449974E+2	2.352720E+0	9.349570E+1	2.419000E+2
2.983071E+3	2.450106E+2	2.353160E+0	9.350150E+1	2.424000E+2
2.984071E+3	2.450601E+2	2.353500E+0	9.352310E+1	2.424000E+2
2.985071E+3	2.450969E+2	2.353860E+0	9.353920E+1	2.421000E+2
2.986071E+3	2.451216E+2	2.354190E+0	9.355000E+1	2.429000E+2
2.987072E+3	2.451228E+2	2.354590E+0	9.355050E+1	2.430000E+2
2.988072E+3	2.451500E+2	2.354730E+0	9.356240E+1	2.437000E+2
2.989072E+3	2.451768E+2	2.355030E+0	9.357410E+1	2.428000E+2
2.990072E+3	2.452079E+2	2.355420E+0	9.358770E+1	2.429000E+2
2.991072E+3	2.452338E+2	2.355750E+0	9.359900E+1	2.427000E+2
2.992072E+3	2.452613E+2	2.355830E+0	9.361100E+1	2.436000E+2
2.993072E+3	2.452887E+2	2.355920E+0	9.362300E+1	2.434000E+2
2.994072E+3	2.452759E+2	2.356410E+0	9.361740E+1	2.433000E+2
2.995072E+3	2.453173E+2	2.356610E+0	9.363550E+1	2.429000E+2
2.996072E+3	2.453340E+2	2.357000E+0	9.364280E+1	2.437000E+2
2.997072E+3	2.453704E+2	2.357240E+0	9.365870E+1	2.439000E+2
2.998072E+3	2.453915E+2	2.357810E+0	9.366790E+1	2.446000E+2
2.999072E+3	2.454185E+2	2.358160E+0	9.367970E+1	2.443000E+2
3.000072E+3	2.454489E+2	2.358660E+0	9.369300E+1	2.437000E+2
3.001072E+3	2.454638E+2	2.358750E+0	9.369950E+1	2.445000E+2
3.002072E+3	2.454959E+2	2.359250E+0	9.371350E+1	2.449000E+2
3.003072E+3	2.455274E+2	2.359670E+0	9.372730E+1	2.436000E+2
3.004072E+3	2.455492E+2	2.359830E+0	9.373680E+1	2.435000E+2
3.005073E+3	2.455819E+2	2.360220E+0	9.375110E+1	2.439000E+2
3.006073E+3	2.456034E+2	2.360370E+0	9.376050E+1	2.455000E+2
3.007073E+3	2.456330E+2	2.360850E+0	9.377340E+1	2.458000E+2
3.008073E+3	2.456666E+2	2.361230E+0	9.378810E+1	2.462000E+2
3.009073E+3	2.456911E+2	2.361550E+0	9.379880E+1	2.463000E+2
3.010073E+3	2.457215E+2	2.361830E+0	9.381210E+1	2.459000E+2
3.011072E+3	2.457387E+2	2.362090E+0	9.381960E+1	2.451000E+2
3.012072E+3	2.457630E+2	2.362320E+0	9.383020E+1	2.435000E+2
3.013073E+3	2.458046E+2	2.362840E+0	9.384840E+1	2.439000E+2
3.014073E+3	2.458312E+2	2.363040E+0	9.386000E+1	2.439000E+2
3.015073E+3	2.458550E+2	2.363610E+0	9.387040E+1	2.442000E+2
3.016073E+3	2.458685E+2	2.363730E+0	9.387630E+1	2.453000E+2
3.017073E+3	2.458930E+2	2.364170E+0	9.388700E+1	2.444000E+2
3.018073E+3	2.459246E+2	2.364420E+0	9.390080E+1	2.448000E+2
3.019073E+3	2.459612E+2	2.364850E+0	9.391680E+1	2.448000E+2
3.020073E+3	2.459815E+2	2.365170E+0	9.392570E+1	2.444000E+2
3.021073E+3	2.460081E+2	2.365470E+0	9.393730E+1	2.452000E+2
3.022072E+3	2.460367E+2	2.365820E+0	9.394980E+1	2.452000E+2
3.023072E+3	2.460552E+2	2.366290E+0	9.395790E+1	2.446000E+2
3.024072E+3	2.460884E+2	2.366530E+0	9.397240E+1	2.451000E+2
3.025072E+3	2.461157E+2	2.366750E+0	9.398430E+1	2.455000E+2
3.026073E+3	2.461470E+2	2.366720E+0	9.399800E+1	2.463000E+2
3.027073E+3	2.461619E+2	2.366900E+0	9.400450E+1	2.466000E+2
3.028073E+3	2.461875E+2	2.367320E+0	9.401570E+1	2.459000E+2
3.029072E+3	2.462109E+2	2.367740E+0	9.402590E+1	2.457000E+2
3.030073E+3	2.462354E+2	2.367950E+0	9.403660E+1	2.463000E+2
3.031072E+3	2.462688E+2	2.368440E+0	9.405120E+1	2.463000E+2
3.032072E+3	2.462878E+2	2.368820E+0	9.405950E+1	2.466000E+2
3.033072E+3	2.463205E+2	2.369000E+0	9.407380E+1	2.463000E+2
3.034072E+3	2.463425E+2	2.369500E+0	9.408340E+1	2.458000E+2
3.035072E+3	2.463672E+2	2.369890E+0	9.409420E+1	2.457000E+2
3.036073E+3	2.463949E+2	2.370350E+0	9.410630E+1	2.462000E+2
3.037072E+3	2.464317E+2	2.370480E+0	9.412240E+1	2.453000E+2
3.038073E+3	2.464439E+2	2.370570E+0	9.412770E+1	2.448000E+2
3.039072E+3	2.464736E+2	2.371220E+0	9.414070E+1	2.465000E+2
3.040073E+3	2.464890E+2	2.371430E+0	9.414740E+1	2.465000E+2
3.041072E+3	2.465249E+2	2.371760E+0	9.416310E+1	2.463000E+2
3.042072E+3	2.465569E+2	2.372230E+0	9.417710E+1	2.449000E+2
3.043072E+3	2.465851E+2	2.372540E+0	9.418940E+1	2.444000E+2
3.044072E+3	2.466075E+2	2.372820E+0	9.419920E+1	2.447000E+2
3.045072E+3	2.466322E+2	2.373070E+0	9.421000E+1	2.454000E+2
3.046072E+3	2.466535E+2	2.373490E+0	9.421930E+1	2.460000E+2
3.047072E+3	2.466938E+2	2.373700E+0	9.423690E+1	2.454000E+2
3.048073E+3	2.467156E+2	2.374080E+0	9.424640E+1	2.451000E+2
3.049072E+3	2.467419E+2	2.374460E+0	9.425790E+1	2.451000E+2
3.050072E+3	2.467602E+2	2.374690E+0	9.426590E+1	2.456000E+2
3.051072E+3	2.467915E+2	2.374880E+0	9.427960E+1	2.453000E+2
3.052072E+3	2.468032E+2	2.375290E+0	9.428470E+1	2.461000E+2
3.053072E+3	2.468414E+2	2.375600E+0	9.430140E+1	2.462000E+2
3.054072E+3	2.468636E+2	2.376000E+0	9.431110E+1	2.455000E+2
3.055072E+3	2.468952E+2	2.376530E+0	9.432490E+1	2.459000E+2
3.056071E+3	2.469234E+2	2.376670E+0	9.433720E+1	2.463000E+2
3.057072E+3	2.469557E+2	2.376910E+0	9.435130E+1	2.458000E+2
3.058071E+3	2.469701E+2	2.377300E+0	9.435760E+1	2.468000E+2
3.059072E+3	2.469939E+2	2.377490E+0	9.436800E+1	2.460000E+2
3.060072E+3	2.470241E+2	2.377970E+0	9.438120E+1	2.452000E+2
3.061072E+3	2.470502E+2	2.378260E+0	9.439260E+1	2.461000E+2
3.062072E+3	2.470664E+2	2.378570E+0	9.439970E+1	2.465000E+2
3.063072E+3	2.470962E+2	2.378970E+0	9.441270E+1	2.473000E+2
3.064072E+3	2.471108E+2	2.379340E+0	9.441910E+1	2.478000E+2
3.065072E+3	2.471509E+2	2.379600E+0	9.443660E+1	2.480000E+2
3.066072E+3	2.471685E+2	2.379710E+0	9.444430E+1	2.470000E+2
3.067072E+3	2.471955E+2	2.380040E+0	9.445610E+1	2.475000E+2
3.068071E+3	2.472356E+2	2.380210E+0	9.447360E+1	2.478000E+2
3.069072E+3	2.472511E+2	2.380780E+0	9.448040E+1	2.479000E+2
3.070072E+3	2.472688E+2	2.380980E+0	9.448810E+1	2.483000E+2
3.071072E+3	2.473052E+2	2.381410E+0	9.450400E+1	2.481000E+2
3.072071E+3	2.473306E+2	2.381550E+0	9.451510E+1	2.474000E+2
3.073071E+3	2.473473E+2	2.382020E+0	9.452240E+1	2.474000E+2
3.074072E+3	2.473683E+2	2.382200E+0	9.453160E+1	2.474000E+2
3.075072E+3	2.474061E+2	2.382740E+0	9.454810E+1	2.476000E+2
3.076071E+3	2.474290E+2	2.382900E+0	9.455810E+1	2.474000E+2
3.077071E+3	2.474711E+2	2.383100E+0	9.457650E+1	2.481000E+2
3.078071E+3	2.474802E+2	2.383600E+0	9.458050E+1	2.483000E+2
3.079071E+3	2.475130E+2	2.383870E+0	9.459480E+1	2.481000E+2
3.080071E+3	2.475363E+2	2.384050E+0	9.460500E+1	2.484000E+2
3.081071E+3	2.475553E+2	2.384510E+0	9.461330E+1	2.487000E+2
3.082071E+3	2.475807E+2	2.384910E+0	9.462440E+1	2.487000E+2
3.083071E+3	2.476112E+2	2.385120E+0	9.463770E+1	2.489000E+2
3.084072E+3	2.476391E+2	2.385300E+0	9.464990E+1	2.494000E+2
3.085071E+3	2.476546E+2	2.385630E+0	9.465670E+1	2.495000E+2
3.086072E+3	2.476842E+2	2.385800E+0	9.466960E+1	2.495000E+2
3.087071E+3	2.477114E+2	2.386180E+0	9.468150E+1	2.494000E+2
3.088071E+3	2.477316E+2	2.386650E+0	9.469030E+1	2.496000E+2
3.089071E+3	2.477650E+2	2.387030E+0	9.470490E+1	2.484000E+2
3.090071E+3	2.477856E+2	2.387320E+0	9.471390E+1	2.484000E+2
3.091071E+3	2.478032E+2	2.387600E+0	9.472160E+1	2.480000E+2
3.092071E+3	2.478389E+2	2.388010E+0	9.473720E+1	2.493000E+2
3.093071E+3	2.478588E+2	2.388110E+0	9.474590E+1	2.496000E+2
3.094071E+3	2.478950E+2	2.388580E+0	9.476170E+1	2.495000E+2
3.095071E+3	2.479272E+2	2.388810E+0	9.477580E+1	2.489000E+2
3.096072E+3	2.479488E+2	2.389080E+0	9.478520E+1	2.478000E+2
3.097071E+3	2.479705E+2	2.389450E+0	9.479470E+1	2.478000E+2
3.098071E+3	2.479879E+2	2.389770E+0	9.480230E+1	2.488000E+2
3.099071E+3	2.480094E+2	2.390130E+0	9.481170E+1	2.496000E+2
3.100071E+3	2.480444E+2	2.390550E+0	9.482700E+1	2.502000E+2
3.101071E+3	2.480669E+2	2.390820E+0	9.483680E+1	2.498000E+2
3.102071E+3	2.480886E+2	2.391020E+0	9.484630E+1	2.494000E+2
3.103071E+3	2.481209E+2	2.391400E+0	9.486040E+1	2.503000E+2
3.104071E+3	2.481486E+2	2.391810E+0	9.487250E+1	2.506000E+2
3.105071E+3	2.481692E+2	2.391820E+0	9.488150E+1	2.506000E+2
3.106071E+3	2.481854E+2	2.392260E+0	9.488860E+1	2.506000E+2
3.107071E+3	2.482156E+2	2.392550E+0	9.490180E+1	2.511000E+2
3.108071E+3	2.482436E+2	2.392800E+0	9.491400E+1	2.515000E+2
3.109071E+3	2.482690E+2	2.393080E+0	9.492510E+1	2.504000E+2
3.110071E+3	2.482928E+2	2.393550E+0	9.493550E+1	2.504000E+2
3.111071E+3	2.483131E+2	2.393650E+0	9.494440E+1	2.505000E+2
3.112071E+3	2.483363E+2	2.394020E+0	9.495450E+1	2.503000E+2
3.113071E+3	2.483639E+2	2.394350E+0	9.496660E+1	2.508000E+2
3.114071E+3	2.483946E+2	2.394670E+0	9.498000E+1	2.501000E+2
3.115071E+3	2.484196E+2	2.395160E+0	9.499090E+1	2.503000E+2
3.116071E+3	2.484335E+2	2.395170E+0	9.499700E+1	2.510000E+2
3.117071E+3	2.484644E+2	2.395600E+0	9.501050E+1	2.503000E+2
3.118071E+3	2.484827E+2	2.396000E+0	9.501850E+1	2.501000E+2
3.119071E+3	2.485068E+2	2.396210E+0	9.502900E+1	2.504000E+2
3.120071E+3	2.485384E+2	2.396550E+0	9.504280E+1	2.503000E+2
3.121071E+3	2.485573E+2	2.396730E+0	9.505110E+1	2.504000E+2
3.122071E+3	2.485747E+2	2.397080E+0	9.505870E+1	2.500000E+2
3.123071E+3	2.486072E+2	2.397580E+0	9.507290E+1	2.500000E+2
3.124071E+3	2.486272E+2	2.397760E+0	9.508160E+1	2.512000E+2
3.125070E+3	2.486494E+2	2.398110E+0	9.509130E+1	2.504000E+2
3.126070E+3	2.486823E+2	2.398360E+0	9.510570E+1	2.507000E+2
3.127070E+3	2.487100E+2	2.398800E+0	9.511780E+1	2.502000E+2
3.128071E+3	2.487249E+2	2.398870E+0	9.512430E+1	2.503000E+2
3.129070E+3	2.487405E+2	2.399320E+0	9.513110E+1	2.505000E+2
3.130071E+3	2.487755E+2	2.399510E+0	9.514640E+1	2.516000E+2
3.131070E+3	2.488071E+2	2.400000E+0	9.516020E+1	2.515000E+2
3.132070E+3	2.488409E+2	2.400040E+0	9.517500E+1	2.514000E+2
3.133071E+3	2.488549E+2	2.400550E+0	9.518110E+1	2.513000E+2
3.134071E+3	2.488709E+2	2.400730E+0	9.518810E+1	2.515000E+2
3.135070E+3	2.488929E+2	2.401020E+0	9.519770E+1	2.517000E+2
3.136071E+3	2.489107E+2	2.401400E+0	9.520550E+1	2.513000E+2
3.137070E+3	2.489462E+2	2.401670E+0	9.522100E+1	2.517000E+2
3.138070E+3	2.489702E+2	2.401990E+0	9.523150E+1	2.527000E+2
3.139071E+3	2.490023E+2	2.402290E+0	9.524550E+1	2.526000E+2
3.140070E+3	2.490137E+2	2.402550E+0	9.525050E+1	2.524000E+2
3.141070E+3	2.490417E+2	2.402800E+0	9.526270E+1	2.512000E+2
3.142071E+3	2.490735E+2	2.403230E+0	9.527660E+1	2.515000E+2
3.143070E+3	2.490829E+2	2.403390E+0	9.528070E+1	2.513000E+2
3.144070E+3	2.491112E+2	2.403900E+0	9.529310E+1	2.512000E+2
3.145070E+3	2.491410E+2	2.404080E+0	9.530610E+1	2.517000E+2
3.146070E+3	2.491737E+2	2.404460E+0	9.532040E+1	2.507000E+2
3.147070E+3	2.491911E+2	2.404570E+0	9.532800E+1	2.511000E+2
3.148070E+3	2.492138E+2	2.404950E+0	9.533790E+1	2.515000E+2
3.149070E+3	2.492406E+2	2.405430E+0	9.534960E+1	2.511000E+2
3.150070E+3	2.492655E+2	2.405660E+0	9.536050E+1	2.513000E+2
3.151070E+3	2.492847E+2	2.405800E+0	9.536890E+1	2.515000E+2
3.152070E+3	2.493067E+2	2.406150E+0	9.537850E+1	2.520000E+2
3.153070E+3	2.493266E+2	2.406620E+0	9.538720E+1	2.527000E+2
3.154071E+3	2.493589E+2	2.406930E+0	9.540130E+1	2.533000E+2
3.155071E+3	2.493776E+2	2.407050E+0	9.540950E+1	2.530000E+2
3.156071E+3	2.494026E+2	2.407220E+0	9.542040E+1	2.537000E+2
3.157071E+3	2.494150E+2	2.407500E+0	9.542580E+1	2.539000E+2
3.158071E+3	2.494429E+2	2.407920E+0	9.543800E+1	2.541000E+2
3.159071E+3	2.494827E+2	2.408250E+0	9.545540E+1	2.541000E+2
3.160071E+3	2.495088E+2	2.408720E+0	9.546680E+1	2.531000E+2
3.161071E+3	2.495232E+2	2.409000E+0	9.547310E+1	2.516000E+2
3.162071E+3	2.495511E+2	2.409060E+0	9.548530E+1	2.527000E+2
3.163071E+3	2.495678E+2	2.409490E+0	9.549260E+1	2.530000E+2
3.164071E+3	2.495999E+2	2.409800E+0	9.550660E+1	2.539000E+2
3.165071E+3	2.496161E+2	2.410430E+0	9.551370E+1	2.532000E+2
3.166071E+3	2.496319E+2	2.410440E+0	9.552060E+1	2.533000E+2
3.167071E+3	2.496695E+2	2.410650E+0	9.553700E+1	2.538000E+2
3.168071E+3	2.497063E+2	2.410920E+0	9.555310E+1	2.529000E+2
3.169071E+3	2.497123E+2	2.411400E+0	9.555570E+1	2.530000E+2
3.170070E+3	2.497253E+2	2.411540E+0	9.556140E+1	2.535000E+2
3.171071E+3	2.497599E+2	2.411890E+0	9.557650E+1	2.535000E+2
3.172071E+3	2.497869E+2	2.412140E+0	9.558830E+1	2.524000E+2
3.173071E+3	2.498038E+2	2.412220E+0	9.559570E+1	2.528000E+2
3.174071E+3	2.498253E+2	2.412790E+0	9.560510E+1	2.525000E+2
3.175072E+3	2.498583E+2	2.412820E+0	9.561950E+1	2.531000E+2
3.176072E+3	2.498773E+2	2.413500E+0	9.562780E+1	2.542000E+2
3.177072E+3	2.499061E+2	2.413510E+0	9.564040E+1	2.544000E+2
3.178072E+3	2.499263E+2	2.413890E+0	9.564920E+1	2.535000E+2
3.179071E+3	2.499460E+2	2.414050E+0	9.565780E+1	2.542000E+2
3.180071E+3	2.499716E+2	2.414430E+0	9.566900E+1	2.546000E+2
