voltage	current	time
1.772	-0.001659665	15457.23
1.8	-0.001646234	15457.77
1.828	-0.00162942	15458.32
1.856	-0.001622972	15458.87
1.884	-0.001600394	15459.42
1.912	-0.001585745	15459.96
1.94	-0.00158013	15460.51
1.968	-0.001566035	15461.06
1.996	-0.001557822	15461.6
2.024	-0.00154535	15462.15
2.052	-0.001536497	15462.7
2.08	-0.001529731	15463.25
2.108	-0.001517946	15463.79
2.136	-0.001506645	15464.34
2.164	-0.001493547	15464.89
2.192	-0.001480517	15465.43
2.22	-0.001471606	15465.98
2.248	-0.001455419	15466.53
2.276	-0.001436282	15467.07
2.304	-0.001417542	15467.62
2.332	-0.00139298	15468.17
2.36	-0.001362982	15468.71
2.388	-0.00132774	15469.26
2.416	-0.001280689	15469.81
2.444	-0.001234051	15470.36
2.472	-0.001170261	15470.9
2.5	-0.001097257	15471.45
2.528	-0.001001782	15472
2.556	-0.0008907543	15472.61
2.584	-0.0007638586	15473.19
2.612	-0.0006145983	15473.74
2.64	-0.000424474	15474.29
2.668	-0.0002081545	15474.83
2.696	4.336228E-05	15475.45
2.724	0.0003660283	15476.16
2.752	0.0007484722	15476.72
2.78	0.001029619	15477.26
2.808	0.001745293	15477.95
2.836	0.002428001	15478.51
2.864	0.003225988	15479.06
2.892	0.004236485	15479.61
2.92	0.005451891	15480.16
2.948	0.006991899	15480.7
2.976	0.008884214	15481.25
3.004	0.01124355	15481.92
3.032	0.01412743	15482.49
3.06	0.01774821	15483.04
3.088	0.02209247	15483.59
3.116	0.02741547	15484.13
3.144	0.03351151	15484.68
3.172	0.04085683	15485.23
3.2	0.04913088	15485.78
3.228	0.0583308	15486.32
3.256	0.06841625	15486.87
3.284	0.07946239	15487.42
3.312	0.09148785	15487.96
3.34	0.1034994	15488.57
3.368	0.1170553	15489.11
3.396	0.1315258	15489.65
3.424	0.1465404	15490.2
3.452	0.1625208	15490.75
3.48	0.1791718	15491.3
3.508	0.1962426	15491.84
3.536	0.2140883	15492.39
3.564	0.2321533	15492.94
3.592	0.251131	15493.48
3.62	0.270488	15494.03
3.648	0.2904236	15494.58
3.676	0.3108476	15495.13
3.704	0.3314027	15495.67
3.732	0.3525291	15496.22
3.76	0.3740368	15496.77
3.788	0.3959211	15497.31
3.816	0.4178267	15497.86
3.844	0.4403813	15498.41
3.872	0.4632084	15498.95
3.9	0.4863674	15499.5
3.928	0.5098186	15500.05
3.956	0.5331737	15500.6
3.984	0.5570835	15501.14
4.012	0.5813496	15501.69
4.04	0.6061465	15502.24
4.068	0.6312708	15502.78
4.096	0.6562142	15503.33
4.124	0.6817356	15503.88
4.152	0.7074465	15504.42
4.18	0.7333624	15504.97
4.208	0.7597443	15505.52
4.236	0.7861238	15506.07
4.264	0.8130319	15506.61
4.292	0.8403403	15507.16
4.32	0.8677409	15507.71
4.348	0.8954275	15508.26
4.376	0.9228336	15508.8
4.404	0.9508151	15509.35
4.432	0.9790571	15509.9
4.46	0.9999803	15510.44
4.488	0.9999793	15510.99
4.516	0.9999804	15511.54
4.544	0.9999786	15512.08
4.572	0.9999804	15512.63
4.6	0.9999743	15513.18
4.628	0.9999807	15513.73
4.656	0.9999838	15514.27
4.684	0.9999806	15514.82
4.712	0.9999816	15515.37
4.74	0.9999815	15515.92
4.768	0.9999761	15516.46
4.796	0.999981	15517.01
4.824	0.9999794	15517.56
4.852	0.9999794	15518.1
4.88	0.9999884	15518.65
4.908	0.9999779	15519.2
4.936	0.999986	15519.74
4.964	0.9999862	15520.29
4.992	0.9999821	15520.84
5.02	0.9999817	15521.38
5.048	0.9999794	15521.93
5.076	0.9999812	15522.48
5.104	0.9999827	15523.03
5.132	0.9999842	15523.57
5.16	0.9999816	15524.12
5.188	0.9999804	15524.67
5.216	0.9999846	15525.21
5.244	0.9999874	15525.76
5.272	0.9999852	15526.31
5.3	0.999984	15526.86
5.328	0.9999807	15527.4
5.356	0.9999825	15527.95
5.384	0.9999807	15528.5
5.412	0.9999846	15529.04
5.44	0.9999824	15529.59
5.468	0.9999807	15530.14
5.496	0.9999867	15530.69
5.524	0.9999874	15531.23
5.552	0.9999883	15531.78
5.58	0.9999925	15532.33
5.608	0.9999868	15532.87
5.636	0.9999877	15533.42
5.664	0.9999842	15533.97
5.692	0.9999838	15534.52
5.72	0.9999818	15535.06
5.748	0.9999885	15535.61
5.776	0.9999821	15536.16
5.804	0.9999842	15536.7
5.832	0.9999858	15537.25
5.86	0.9999828	15537.8
5.888	0.9999872	15538.34
5.916	0.9999853	15538.89
5.944	0.9999793	15539.44
5.972	0.9999816	15539.99
6	0.9999823	15540.53
