voltage	current	time
4.1	0.6846899	15939.44
4.12	0.7031814	15939.99
4.14	0.7219673	15940.54
4.16	0.7405244	15941.08
4.18	0.7594507	15941.63
4.2	0.7783298	15942.18
4.22	0.7973881	15942.72
4.24	0.8163969	15943.27
4.26	0.8356552	15943.82
4.28	0.8550562	15944.37
4.3	0.8741726	15944.91
4.32	0.8938018	15945.46
4.34	0.9132417	15946.01
4.36	0.9328925	15946.55
4.38	0.9524898	15947.1
4.4	0.9724026	15947.65
4.42	0.9923688	15948.2
4.44	0.9999809	15948.74
4.46	0.9999819	15949.29
4.48	0.9999855	15949.84
4.5	0.999984	15950.38
4.52	0.9999862	15950.93
4.54	0.9999871	15951.48
4.56	0.9999884	15952.03
4.58	0.9999893	15952.57
4.6	0.9999894	15953.12
4.62	0.9999916	15953.67
4.64	0.9999917	15954.21
4.66	0.9999914	15954.76
4.68	0.9999898	15955.31
4.7	0.9999916	15955.86
4.72	0.999988	15956.4
4.74	0.9999877	15956.95
4.76	0.9999898	15957.5
4.78	0.9999865	15958.04
4.8	0.9999903	15958.59
4.82	0.9999884	15959.14
4.84	0.9999916	15959.68
4.86	0.9999898	15960.23
4.88	0.9999877	15960.78
4.9	0.9999865	15961.33
4.92	0.9999899	15961.87
4.94	0.9999899	15962.42
4.96	0.9999967	15962.97
4.98	0.9999918	15963.51
5	0.9999959	15964.06
