voltage	current	time
4.58	0.02783408	16881.95
4.6	0.03036533	16882.5
4.62	0.03108568	16883.04
4.64	0.03159185	16883.59
4.66	0.03183213	16884.14
4.68	0.03315761	16884.69
4.7	0.03247663	16885.23
4.72	0.03238314	16885.78
4.74	0.03392181	16886.33
4.76	0.03517688	16886.88
4.78	0.03543495	16887.42
4.8	0.03688371	16887.97
4.82	0.03524334	16888.51
4.84	0.03840581	16889.07
4.86	0.03855895	16889.61
4.88	0.03863529	16890.16
4.9	0.03887883	16890.7
4.92	0.04035278	16891.25
4.94	0.04117876	16891.8
4.96	0.04124487	16892.35
4.98	0.04193867	16892.89
5	0.04261749	16893.44
