voltage	current	time
0.416	-0.001961432	15622.24
0.44	-0.001950477	15622.79
0.464	-0.001946523	15623.34
0.488	-0.001934978	15623.88
0.512	-0.001929167	15624.43
0.536	-0.001919599	15624.98
0.56	-0.001912523	15625.53
0.584	-0.001901387	15626.07
0.608	-0.001896079	15626.62
0.632	-0.001883053	15627.17
0.656	-0.001875267	15627.71
0.68	-0.001866202	15628.26
0.704	-0.001857754	15628.81
0.728	-0.001849998	15629.35
0.752	-0.001837591	15629.9
0.776	-0.00183497	15630.45
0.8	-0.00182455	15630.99
0.824	-0.001815723	15631.54
0.848	-0.001811236	15632.09
0.872	-0.001799242	15632.63
0.896	-0.001791195	15633.18
0.92	-0.001783589	15633.73
0.944	-0.001769224	15634.27
0.968	-0.00176296	15634.82
0.992	-0.001752449	15635.37
1.016	-0.001741752	15635.91
1.04	-0.001735099	15636.46
1.064	-0.001723555	15637.01
1.088	-0.001717946	15637.55
1.112	-0.001709533	15638.1
1.136	-0.001704205	15638.65
1.16	-0.001691492	15639.2
1.184	-0.001691019	15639.74
1.208	-0.001679064	15640.29
1.232	-0.001677211	15640.84
1.256	-0.001665646	15641.38
1.28	-0.001654346	15641.93
1.304	-0.001651048	15642.48
1.328	-0.001641148	15643.02
1.352	-0.001634752	15643.57
1.376	-0.001628132	15644.12
1.4	-0.001621094	15644.66
1.424	-0.001614698	15645.21
1.448	-0.001609967	15645.76
1.472	-0.001592239	15646.31
1.496	-0.00159776	15646.85
1.52	-0.001591418	15647.4
1.544	-0.001579633	15647.95
1.568	-0.001577541	15648.49
1.592	-0.001571339	15649.04
1.616	-0.001564224	15649.59
1.64	-0.001554926	15650.13
1.664	-0.001545883	15650.68
1.688	-0.001549601	15651.23
1.712	-0.001540898	15651.78
1.736	-0.001533822	15652.32
1.76	-0.001524002	15652.87
1.784	-0.001514619	15653.42
1.808	-0.001484027	15653.96
1.832	-0.001489589	15654.51
1.856	-0.001489032	15655.06
1.88	-0.001479708	15655.6
1.904	-0.001466547	15656.15
1.928	-0.001450235	15656.7
1.952	-0.00143463	15657.25
1.976	-0.001417733	15657.79
2	-0.001394617	15658.34
2.024	-0.001370506	15658.89
2.048	-0.001335424	15659.43
2.072	-0.001296196	15659.98
2.096	-0.001255338	15660.53
2.12	-0.001204837	15661.07
2.144	-0.001154671	15661.62
2.168	-0.001084812	15662.17
2.192	-0.001016708	15662.71
2.216	-0.0009245492	15663.33
2.24	-0.0008518927	15663.9
2.264	-0.0007522702	15664.46
2.288	-0.0006421962	15665
2.312	-0.0005224171	15665.55
2.336	-0.0003871031	15666.1
2.36	-0.0002348119	15666.64
2.384	-4.870507E-05	15667.26
2.408	6.41505E-05	15667.83
2.432	0.0001038772	15668.38
2.456	0.0005265704	15669.07
2.48	0.0007869878	15669.63
2.504	0.0009849775	15670.17
2.528	0.001359354	15670.86
2.552	0.001709429	15671.42
2.576	0.002066942	15671.97
2.6	0.002502084	15672.51
2.624	0.0029733	15673.06
2.648	0.003485879	15673.61
2.672	0.004070517	15674.15
2.696	0.004732195	15674.7
2.72	0.005467911	15675.25
2.744	0.006320247	15675.8
2.768	0.007274932	15676.34
2.792	0.008349672	15676.89
2.816	0.009551891	15677.44
2.84	0.01094407	15678.12
2.864	0.01253289	15678.68
2.888	0.01428513	15679.23
2.912	0.0163354	15679.77
2.936	0.01864724	15680.32
2.96	0.0212549	15680.87
2.984	0.02422853	15681.42
3.008	0.02755058	15681.96
3.032	0.0312183	15682.51
3.056	0.03538239	15683.06
3.08	0.04006841	15683.6
3.104	0.04516409	15684.15
3.128	0.05090343	15684.7
3.152	0.05721541	15685.24
3.176	0.06392781	15685.79
3.2	0.07141373	15686.34
3.224	0.07951296	15686.89
3.248	0.08797065	15687.43
3.272	0.09718779	15687.98
3.296	0.1059587	15688.59
3.32	0.1160876	15689.17
3.344	0.1269951	15689.72
3.368	0.1385078	15690.27
3.392	0.150335	15690.81
3.416	0.1627955	15691.36
3.44	0.1758059	15691.91
3.464	0.1893417	15692.46
3.488	0.203195	15693
3.512	0.2176094	15693.55
3.536	0.2324452	15694.1
3.56	0.2475118	15694.64
3.584	0.2630602	15695.19
3.608	0.2791105	15695.74
3.632	0.2954825	15696.28
3.656	0.3123657	15696.83
3.68	0.3295359	15697.38
3.704	0.347018	15697.93
3.728	0.3651245	15698.47
3.752	0.3834303	15699.02
3.776	0.4019133	15699.57
3.8	0.4209439	15700.11
3.824	0.4402292	15700.66
3.848	0.4593936	15701.21
3.872	0.4791683	15701.75
3.896	0.4992506	15702.3
3.92	0.5190616	15702.85
3.944	0.5393715	15703.4
3.968	0.5598999	15703.94
3.992	0.5806087	15704.49
4.016	0.6018269	15705.04
4.04	0.6233528	15705.58
4.064	0.6446865	15706.13
4.088	0.6665251	15706.68
4.112	0.6888986	15707.22
4.136	0.7112373	15707.77
4.16	0.7335566	15708.32
4.184	0.7563963	15708.87
4.208	0.7792002	15709.41
4.232	0.801784	15709.96
4.256	0.8247831	15710.51
4.28	0.8479269	15711.05
4.304	0.8708735	15711.6
4.328	0.8945339	15712.15
4.352	0.9183456	15712.7
4.376	0.941685	15713.24
4.4	0.9656724	15713.79
4.424	0.9896401	15714.34
4.448	0.9999924	15714.88
4.472	0.9999916	15715.43
4.496	0.9999894	15715.98
4.52	0.9999878	15716.53
4.544	0.9999911	15717.07
4.568	0.9999847	15717.62
4.592	0.9999865	15718.17
4.616	0.9999786	15718.71
4.64	0.9999877	15719.26
4.664	0.9999864	15719.81
4.688	0.9999909	15720.35
4.712	0.9999899	15720.9
4.736	0.9999893	15721.45
4.76	0.9999891	15722
4.784	0.999989	15722.54
4.808	0.9999899	15723.09
4.832	0.9999885	15723.64
4.856	0.9999898	15724.18
4.88	0.9999864	15724.73
4.904	0.9999908	15725.28
4.928	0.9999933	15725.82
4.952	0.99999	15726.37
4.976	0.9999862	15726.92
5	0.9999866	15727.46
